district_id,police_station_id,crime_category_id,crime_registered_date,day_of_week,week_of_year,crime_month,crime_quarter,crime_year,lag_1,lag_7,lag_30,rolling_avg_7,rolling_avg_30,crime_count
46044000000058011,46044000000052509,46044000000053040,2025-04-14,1,16,4,2,2025,,,,3,3,3
46044000000054015,46044000000052519,46044000000056021,2025-03-23,0,12,3,1,2025,,,,5,5,5
46044000000056017,46044000000052470,46044000000055012,2024-10-17,4,42,10,4,2024,,,,5,5,5
46044000000055009,46044000000053597,46044000000052021,2023-02-03,5,5,2,1,2023,,,,2,2,2
46044000000052016,46044000000052498,46044000000055011,2025-02-28,5,9,2,1,2025,,,,3,3,3
46044000000055006,46044000000052478,46044000000055012,2022-03-26,6,12,3,1,2022,,,,4,4,4
46044000000052014,46044000000053588,46044000000052021,2025-06-10,2,24,6,2,2025,,,,2,2,2
46044000000054017,46044000000052509,46044000000058017,2022-06-08,3,23,6,2,2022,,,,4,4,4
46044000000055009,46044000000054513,46044000000052021,2022-02-22,2,8,2,1,2022,,,,5,5,5
46044000000052017,46044000000053542,46044000000057008,2022-03-03,4,9,3,1,2022,,,,2,2,2
46044000000052017,46044000000053542,46044000000057008,2024-01-05,5,1,1,1,2024,2,,,12.5,12.5,5
46044000000056018,46044000000052465,46044000000057008,2024-03-21,4,12,3,1,2024,,,,4,4,4
46044000000057004,46044000000053538,46044000000052021,2024-02-24,6,8,2,1,2024,,,,3,3,3
46044000000054015,46044000000052537,46044000000056021,2022-03-11,5,10,3,1,2022,,,,5,5,5
46044000000054016,46044000000052445,46044000000058017,2022-02-11,5,6,2,1,2022,,,,5,5,5
46044000000056014,46044000000054500,46044000000056021,2022-12-19,1,51,12,4,2022,,,,5,5,5
46044000000057005,46044000000053591,46044000000056022,2025-04-07,1,15,4,2,2025,,,,5,5,5
46044000000055009,46044000000053574,46044000000057008,2023-06-05,1,23,6,2,2023,,,,4,4,4
46044000000054018,46044000000054486,46044000000053038,2023-08-22,2,34,8,3,2023,,,,5,5,5
46044000000057003,46044000000053562,46044000000056022,2023-02-13,1,7,2,1,2023,,,,5,5,5
46044000000056017,46044000000053569,46044000000053039,2023-08-19,6,33,8,3,2023,,,,5,5,5
46044000000054017,46044000000052457,46044000000058018,2024-02-20,2,8,2,1,2024,,,,4,4,4
46044000000054018,46044000000054501,46044000000053038,2025-10-05,0,40,10,4,2025,,,,3,3,3
46044000000056018,46044000000052578,46044000000053039,2024-01-24,3,4,1,1,2024,,,,5,5,5
46044000000055009,46044000000052520,46044000000053038,2023-07-20,4,29,7,3,2023,,,,5,5,5
46044000000052016,46044000000052508,46044000000055012,2024-07-07,0,27,7,3,2024,,,,5,5,5
46044000000054016,46044000000052449,46044000000055012,2024-05-26,0,21,5,2,2024,,,,5,5,5
46044000000057004,46044000000054510,46044000000056022,2022-09-03,6,35,9,3,2022,,,,5,5,5
46044000000058013,46044000000053504,46044000000053038,2022-11-21,1,47,11,4,2022,,,,4,4,4
46044000000057004,46044000000052566,46044000000054027,2023-05-27,6,21,5,2,2023,,,,5,5,5
46044000000057003,46044000000053607,46044000000053038,2022-08-26,5,34,8,3,2022,,,,5,5,5
46044000000053033,46044000000052524,46044000000053038,2024-10-04,5,40,10,4,2024,,,,5,5,5
46044000000058012,46044000000053541,46044000000055012,2025-02-27,4,9,2,1,2025,,,,5,5,5
46044000000056017,46044000000052466,46044000000058018,2025-10-10,5,41,10,4,2025,,,,3,3,3
46044000000052014,46044000000052449,46044000000052021,2022-07-21,4,29,7,3,2022,,,,5,5,5
46044000000058011,46044000000052535,46044000000053038,2022-10-10,1,41,10,4,2022,,,,5,5,5
46044000000054018,46044000000052453,46044000000056021,2022-11-20,0,46,11,4,2022,,,,5,5,5
46044000000057003,46044000000052539,46044000000056021,2022-05-14,6,19,5,2,2022,,,,5,5,5
46044000000056018,46044000000052494,46044000000056021,2022-10-12,3,41,10,4,2022,,,,5,5,5
46044000000057005,46044000000053561,46044000000053040,2024-11-23,6,47,11,4,2024,,,,5,5,5
46044000000058011,46044000000054510,46044000000054027,2023-12-26,2,52,12,4,2023,,,,2,2,2
46044000000056018,46044000000053494,46044000000058018,2024-11-18,1,47,11,4,2024,,,,5,5,5
46044000000054018,46044000000052488,46044000000055012,2024-10-27,0,43,10,4,2024,,,,5,5,5
46044000000053031,46044000000052528,46044000000058017,2022-08-15,1,33,8,3,2022,,,,2,2,2
46044000000057005,46044000000053564,46044000000056021,2022-01-22,6,3,1,1,2022,,,,4,4,4
46044000000056014,46044000000052522,46044000000056021,2024-11-16,6,46,11,4,2024,,,,5,5,5
46044000000053032,46044000000053584,46044000000057008,2024-03-22,5,12,3,1,2024,,,,6,6,6
46044000000054016,46044000000052535,46044000000053038,2023-09-14,4,37,9,3,2023,,,,8,8,8
46044000000053034,46044000000054491,46044000000058017,2025-12-05,5,49,12,4,2025,,,,10,10,10
46044000000056017,46044000000052556,46044000000054027,2025-01-08,3,2,1,1,2025,,,,10,10,10
46044000000054017,46044000000053613,46044000000053038,2022-05-20,5,20,5,2,2022,,,,10,10,10
46044000000057006,46044000000052471,46044000000053039,2022-02-04,5,5,2,1,2022,,,,9,9,9
46044000000054015,46044000000053503,46044000000057008,2024-07-10,3,28,7,3,2024,,,,9,9,9
46044000000054015,46044000000053503,46044000000057008,2024-09-14,6,37,9,3,2024,9,,,455,455,10
46044000000056013,46044000000053555,46044000000054027,2025-07-17,4,29,7,3,2025,,,,10,10,10
46044000000054018,46044000000052511,46044000000055011,2022-05-01,0,17,5,2,2022,,,,7,7,7
46044000000055007,46044000000052556,46044000000056022,2024-09-11,3,37,9,3,2024,,,,9,9,9
46044000000053034,46044000000052577,46044000000058017,2023-09-25,1,39,9,3,2023,,,,10,10,10
46044000000054016,46044000000054520,46044000000056021,2024-01-28,0,4,1,1,2024,,,,10,10,10
46044000000052016,46044000000053584,46044000000057008,2022-01-01,6,52,1,1,2022,,,,7,7,7
46044000000053033,46044000000053605,46044000000055011,2024-05-26,0,21,5,2,2024,,,,7,7,7
46044000000057004,46044000000052549,46044000000058018,2025-05-01,4,18,5,2,2025,,,,10,10,10
46044000000058015,46044000000053524,46044000000057008,2022-09-10,6,36,9,3,2022,,,,10,10,10
46044000000055006,46044000000052566,46044000000055011,2025-03-05,3,10,3,1,2025,,,,10,10,10
46044000000053031,46044000000053500,46044000000055012,2025-12-15,1,51,12,4,2025,,,,9,9,9
46044000000056013,46044000000052498,46044000000057008,2023-07-15,6,28,7,3,2023,,,,10,10,10
46044000000058013,46044000000052542,46044000000053040,2023-09-08,5,36,9,3,2023,,,,10,10,10
46044000000053032,46044000000052492,46044000000053039,2023-02-01,3,5,2,1,2023,,,,10,10,10
46044000000055009,46044000000053539,46044000000053039,2022-07-03,0,26,7,3,2022,,,,10,10,10
46044000000056018,46044000000054487,46044000000053039,2024-03-10,0,10,3,1,2024,,,,10,10,10
46044000000053034,46044000000054491,46044000000056021,2025-12-05,5,49,12,4,2025,,,,10,10,10
46044000000056015,46044000000053495,46044000000054027,2024-04-06,6,14,4,2,2024,,,,10,10,10
46044000000052018,46044000000052490,46044000000055012,2023-10-19,4,42,10,4,2023,,,,9,9,9
46044000000057004,46044000000053600,46044000000053039,2023-09-18,1,38,9,3,2023,,,,10,10,10
46044000000056014,46044000000053529,46044000000053039,2023-11-25,6,47,11,4,2023,,,,8,8,8
46044000000058015,46044000000053528,46044000000057008,2022-11-02,3,44,11,4,2022,,,,10,10,10
46044000000057003,46044000000054489,46044000000056022,2025-11-23,0,47,11,4,2025,,,,8,8,8
46044000000057006,46044000000054518,46044000000053039,2025-06-01,0,22,6,2,2025,,,,9,9,9
46044000000053033,46044000000053493,46044000000055012,2022-09-03,6,35,9,3,2022,,,,9,9,9
46044000000056014,46044000000052512,46044000000058017,2025-12-27,6,52,12,4,2025,,,,10,10,10
46044000000056013,46044000000052556,46044000000058018,2024-08-11,0,32,8,3,2024,,,,10,10,10
46044000000058013,46044000000053502,46044000000055012,2024-02-23,5,8,2,1,2024,,,,8,8,8
46044000000056017,46044000000053523,46044000000053040,2023-05-01,1,18,5,2,2023,,,,8,8,8
46044000000053031,46044000000053549,46044000000056021,2024-09-18,3,38,9,3,2024,,,,9,9,9
46044000000056015,46044000000053618,46044000000056021,2024-04-24,3,17,4,2,2024,,,,9,9,9
46044000000056017,46044000000053523,46044000000055011,2023-05-01,1,18,5,2,2023,,,,8,8,8
46044000000056018,46044000000052475,46044000000055011,2025-06-22,0,25,6,2,2025,,,,9,9,9
46044000000052018,46044000000053556,46044000000057008,2024-09-09,1,37,9,3,2024,,,,10,10,10
46044000000058013,46044000000052574,46044000000054027,2023-05-02,2,18,5,2,2023,,,,7,7,7
46044000000053033,46044000000053506,46044000000055012,2022-10-18,2,42,10,4,2022,,,,10,10,10
46044000000058013,46044000000053593,46044000000058017,2022-10-14,5,41,10,4,2022,,,,10,10,10
46044000000056014,46044000000053576,46044000000054027,2022-05-22,0,20,5,2,2022,,,,10,10,10
46044000000058015,46044000000053576,46044000000058018,2022-12-10,6,49,12,4,2022,,,,8,8,8
46044000000054018,46044000000053556,46044000000054027,2023-12-10,0,49,12,4,2023,,,,6,6,6
46044000000052014,46044000000053508,46044000000053040,2023-11-26,0,47,11,4,2023,,,,10,10,10
46044000000056016,46044000000054498,46044000000053040,2022-06-09,4,23,6,2,2022,,,,10,10,10
46044000000053031,46044000000054501,46044000000053038,2024-08-14,3,33,8,3,2024,,,,8,8,8
46044000000053033,46044000000052550,46044000000053038,2024-01-10,3,2,1,1,2024,,,,7,7,7
46044000000057006,46044000000053593,46044000000055011,2024-07-21,0,29,7,3,2024,,,,9,9,9
46044000000057003,46044000000052538,46044000000058018,2022-10-18,2,42,10,4,2022,,,,8,8,8
46044000000055006,46044000000052460,46044000000056021,2024-02-20,2,8,2,1,2024,,,,10,10,10
46044000000055006,46044000000052547,46044000000055011,2025-12-02,2,49,12,4,2025,,,,10,10,10
46044000000058011,46044000000052458,46044000000056022,2025-12-18,4,51,12,4,2025,,,,10,10,10
46044000000055009,46044000000052499,46044000000055011,2022-12-19,1,51,12,4,2022,,,,9,9,9
46044000000052018,46044000000052541,46044000000058017,2025-05-26,1,22,5,2,2025,,,,8,8,8
46044000000056017,46044000000053515,46044000000058017,2022-09-18,0,37,9,3,2022,,,,7,7,7
46044000000052018,46044000000053539,46044000000056021,2025-05-20,2,21,5,2,2025,,,,10,10,10
46044000000057005,46044000000054495,46044000000058018,2025-10-27,1,44,10,4,2025,,,,9,9,9
46044000000056016,46044000000052509,46044000000052021,2022-07-23,6,29,7,3,2022,,,,8,8,8
46044000000058013,46044000000053493,46044000000055012,2022-03-28,1,13,3,1,2022,,,,9,9,9
46044000000058013,46044000000053538,46044000000053038,2025-05-19,1,21,5,2,2025,,,,9,9,9
46044000000053033,46044000000052461,46044000000053039,2024-09-15,0,37,9,3,2024,,,,10,10,10
46044000000054015,46044000000052548,46044000000058017,2023-01-26,4,4,1,1,2023,,,,10,10,10
46044000000057006,46044000000052450,46044000000056022,2023-08-02,3,31,8,3,2023,,,,10,10,10
46044000000055007,46044000000052514,46044000000052021,2022-04-14,4,15,4,2,2022,,,,10,10,10
46044000000054017,46044000000052484,46044000000058018,2022-09-21,3,38,9,3,2022,,,,8,8,8
46044000000053033,46044000000052496,46044000000058018,2023-07-21,5,29,7,3,2023,,,,7,7,7
46044000000056016,46044000000053515,46044000000056022,2022-08-16,2,33,8,3,2022,,,,9,9,9
46044000000054017,46044000000053524,46044000000056021,2022-09-24,6,38,9,3,2022,,,,10,10,10
46044000000054017,46044000000053524,46044000000053040,2022-09-24,6,38,9,3,2022,,,,10,10,10
46044000000056018,46044000000052551,46044000000055012,2022-11-06,0,44,11,4,2022,,,,8,8,8
46044000000056018,46044000000052465,46044000000058018,2024-03-21,4,12,3,1,2024,,,,6,6,6
46044000000056017,46044000000052534,46044000000053040,2024-02-16,5,7,2,1,2024,,,,8,8,8
46044000000053031,46044000000052451,46044000000053038,2025-12-28,0,52,12,4,2025,,,,9,9,9
46044000000053034,46044000000052465,46044000000053039,2023-09-07,4,36,9,3,2023,,,,9,9,9
46044000000057004,46044000000052553,46044000000058017,2023-03-28,2,13,3,1,2023,,,,7,7,7
46044000000057004,46044000000053553,46044000000055011,2025-02-11,2,7,2,1,2025,,,,9,9,9
46044000000055008,46044000000052566,46044000000058017,2022-12-17,6,50,12,4,2022,,,,10,10,10
46044000000058014,46044000000053542,46044000000055011,2024-04-25,4,17,4,2,2024,,,,6,6,6
46044000000058013,46044000000053605,46044000000056021,2023-04-21,5,16,4,2,2023,,,,9,9,9
46044000000052017,46044000000053572,46044000000053040,2023-04-20,4,16,4,2,2023,,,,10,10,10
46044000000055007,46044000000054514,46044000000057008,2025-08-02,6,31,8,3,2025,,,,9,9,9
46044000000054015,46044000000053616,46044000000054027,2024-05-23,4,21,5,2,2024,,,,10,10,10
46044000000054015,46044000000053545,46044000000053040,2022-09-25,0,38,9,3,2022,,,,10,10,10
46044000000054018,46044000000054501,46044000000055011,2025-10-05,0,40,10,4,2025,,,,9,9,9
46044000000054016,46044000000054503,46044000000057008,2023-02-22,3,8,2,1,2023,,,,10,10,10
46044000000056015,46044000000054511,46044000000056021,2022-10-25,2,43,10,4,2022,,,,9,9,9
46044000000056015,46044000000052567,46044000000057008,2023-11-21,2,47,11,4,2023,,,,6,6,6
46044000000057004,46044000000052561,46044000000055011,2024-03-23,6,12,3,1,2024,,,,8,8,8
46044000000052014,46044000000052517,46044000000054027,2025-10-12,0,41,10,4,2025,,,,8,8,8
46044000000052016,46044000000052568,46044000000058017,2025-08-12,2,33,8,3,2025,,,,9,9,9
46044000000053034,46044000000053499,46044000000057008,2023-02-09,4,6,2,1,2023,,,,7,7,7
46044000000056016,46044000000052474,46044000000056021,2022-11-15,2,46,11,4,2022,,,,10,10,10
46044000000054015,46044000000052456,46044000000058017,2024-04-09,2,15,4,2,2024,,,,8,8,8
46044000000053031,46044000000052476,46044000000053038,2022-12-28,3,52,12,4,2022,,,,8,8,8
46044000000055007,46044000000053533,46044000000053040,2022-07-27,3,30,7,3,2022,,,,6,6,6
46044000000056017,46044000000053523,46044000000052021,2023-05-01,1,18,5,2,2023,,,,10,10,10
46044000000056017,46044000000052560,46044000000053040,2024-01-24,3,4,1,1,2024,,,,10,10,10
46044000000058012,46044000000053553,46044000000053038,2025-03-05,3,10,3,1,2025,,,,10,10,10
46044000000054018,46044000000054501,46044000000057008,2025-10-05,0,40,10,4,2025,,,,10,10,10
46044000000058015,46044000000053524,46044000000053039,2022-09-10,6,36,9,3,2022,,,,10,10,10
46044000000054018,46044000000053609,46044000000058018,2022-09-22,4,38,9,3,2022,,,,7,7,7
46044000000054017,46044000000053524,46044000000053038,2022-09-24,6,38,9,3,2022,,,,6,6,6
46044000000058015,46044000000053552,46044000000055012,2023-03-14,2,11,3,1,2023,,,,7,7,7
46044000000052016,46044000000052463,46044000000056021,2023-02-17,5,7,2,1,2023,,,,6,6,6
46044000000057006,46044000000053593,46044000000057008,2024-07-21,0,29,7,3,2024,,,,9,9,9
46044000000055007,46044000000054513,46044000000054027,2023-04-05,3,14,4,2,2023,,,,10,10,10
46044000000055007,46044000000053547,46044000000053038,2025-09-22,1,39,9,3,2025,,,,10,10,10
46044000000057004,46044000000052563,46044000000052021,2023-12-27,3,52,12,4,2023,,,,9,9,9
46044000000052018,46044000000052526,46044000000056022,2024-07-09,2,28,7,3,2024,,,,10,10,10
46044000000054016,46044000000052490,46044000000054027,2024-03-27,3,13,3,1,2024,,,,9,9,9
46044000000053034,46044000000052491,46044000000052021,2025-02-11,2,7,2,1,2025,,,,8,8,8
46044000000056013,46044000000053517,46044000000056022,2025-05-05,1,19,5,2,2025,,,,10,10,10
46044000000055007,46044000000053503,46044000000055012,2024-10-05,6,40,10,4,2024,,,,8,8,8
46044000000055006,46044000000053610,46044000000053040,2024-11-22,5,47,11,4,2024,,,,8,8,8
46044000000054015,46044000000053609,46044000000053039,2024-04-09,2,15,4,2,2024,,,,10,10,10
46044000000056015,46044000000054511,46044000000053040,2022-10-25,2,43,10,4,2022,,,,9,9,9
46044000000052014,46044000000052484,46044000000053039,2025-08-02,6,31,8,3,2025,,,,9,9,9
46044000000054015,46044000000053503,46044000000055012,2024-09-14,6,37,9,3,2024,,,,10,10,10
46044000000054017,46044000000054501,46044000000053038,2024-05-09,4,19,5,2,2024,,,,7,7,7
46044000000056015,46044000000052524,46044000000053038,2022-05-01,0,17,5,2,2022,,,,6,6,6
46044000000052017,46044000000053522,46044000000058017,2022-04-22,5,16,4,2,2022,,,,9,9,9
46044000000052018,46044000000052562,46044000000057008,2023-06-24,6,25,6,2,2023,,,,9,9,9
46044000000053034,46044000000052468,46044000000055011,2025-04-15,2,16,4,2,2025,,,,7,7,7
46044000000054018,46044000000053556,46044000000058017,2023-12-10,0,49,12,4,2023,,,,10,10,10
46044000000054015,46044000000052523,46044000000055012,2022-01-04,2,1,1,1,2022,,,,9,9,9
46044000000055007,46044000000053540,46044000000058017,2023-01-22,0,3,1,1,2023,,,,8,8,8
46044000000053033,46044000000053615,46044000000053040,2024-03-02,6,9,3,1,2024,,,,8,8,8
46044000000055007,46044000000052567,46044000000054027,2023-03-12,0,10,3,1,2023,,,,10,10,10
46044000000058013,46044000000052491,46044000000056021,2024-07-11,4,28,7,3,2024,,,,7,7,7
46044000000057003,46044000000052499,46044000000053040,2022-01-19,3,3,1,1,2022,,,,8,8,8
46044000000053033,46044000000052550,46044000000056022,2024-01-10,3,2,1,1,2024,,,,9,9,9
46044000000055008,46044000000052478,46044000000055012,2024-12-20,5,51,12,4,2024,,,,10,10,10
46044000000054018,46044000000052494,46044000000053040,2022-04-17,0,15,4,2,2022,,,,10,10,10
46044000000052016,46044000000052464,46044000000057008,2024-03-04,1,10,3,1,2024,,,,9,9,9
46044000000056014,46044000000052557,46044000000052021,2023-12-12,2,50,12,4,2023,,,,8,8,8
46044000000052014,46044000000053590,46044000000058018,2023-09-15,5,37,9,3,2023,,,,10,10,10
46044000000052018,46044000000052488,46044000000058018,2025-06-18,3,25,6,2,2025,,,,7,7,7
46044000000055006,46044000000052507,46044000000055011,2022-02-07,1,6,2,1,2022,,,,10,10,10
46044000000057005,46044000000053560,46044000000058018,2025-07-02,3,27,7,3,2025,,,,10,10,10
46044000000055007,46044000000053531,46044000000052021,2023-05-12,5,19,5,2,2023,,,,10,10,10
46044000000054015,46044000000053530,46044000000053039,2023-06-23,5,25,6,2,2023,,,,8,8,8
46044000000058013,46044000000053495,46044000000058018,2023-05-25,4,21,5,2,2023,,,,10,10,10
46044000000057004,46044000000052461,46044000000053039,2022-12-17,6,50,12,4,2022,,,,10,10,10
46044000000058015,46044000000053585,46044000000058017,2024-05-15,3,20,5,2,2024,,,,9,9,9
46044000000053031,46044000000052540,46044000000052021,2023-11-04,6,44,11,4,2023,,,,8,8,8
46044000000057004,46044000000052525,46044000000056022,2025-04-18,5,16,4,2,2025,,,,8,8,8
46044000000055007,46044000000052567,46044000000055011,2023-03-12,0,10,3,1,2023,,,,10,10,10
46044000000052016,46044000000052535,46044000000053040,2023-02-27,1,9,2,1,2023,,,,8,8,8
46044000000058013,46044000000052486,46044000000056022,2023-11-04,6,44,11,4,2023,,,,7,7,7
46044000000055008,46044000000053504,46044000000056021,2022-02-20,0,7,2,1,2022,,,,10,10,10
46044000000058013,46044000000052457,46044000000053040,2022-05-10,2,19,5,2,2022,,,,8,8,8
46044000000052018,46044000000052463,46044000000055011,2023-01-18,3,3,1,1,2023,,,,8,8,8
46044000000052018,46044000000053525,46044000000054027,2024-01-17,3,3,1,1,2024,,,,8,8,8
46044000000057006,46044000000052566,46044000000053039,2024-06-24,1,26,6,2,2024,,,,6,6,6
46044000000052018,46044000000052552,46044000000055011,2022-05-28,6,21,5,2,2022,,,,10,10,10
46044000000053033,46044000000054520,46044000000056022,2025-11-19,3,47,11,4,2025,,,,9,9,9
46044000000054016,46044000000052490,46044000000056021,2025-07-11,5,28,7,3,2025,,,,10,10,10
46044000000054015,46044000000052546,46044000000056021,2024-01-15,1,3,1,1,2024,,,,9,9,9
46044000000055009,46044000000052553,46044000000052021,2024-12-07,6,49,12,4,2024,,,,10,10,10
46044000000056014,46044000000052474,46044000000052021,2023-10-25,3,43,10,4,2023,,,,10,10,10
46044000000054017,46044000000053530,46044000000058018,2024-08-22,4,34,8,3,2024,,,,8,8,8
46044000000057005,46044000000053562,46044000000056021,2022-12-16,5,50,12,4,2022,,,,10,10,10
46044000000057004,46044000000052490,46044000000058018,2023-05-24,3,21,5,2,2023,,,,6,6,6
46044000000058013,46044000000053563,46044000000053038,2024-04-14,0,15,4,2,2024,,,,10,10,10
46044000000053032,46044000000053516,46044000000052021,2024-04-23,2,17,4,2,2024,,,,10,10,10
46044000000054018,46044000000054513,46044000000055011,2024-03-06,3,10,3,1,2024,,,,10,10,10
