district_id,police_station_id,crime_category_id,incident_registered_date,count
KA-25,Bhadravathi Rural PS,Assault,2023-12-06,5
KA-19,K.R. Pet Town PS,Domestic Violence,2025-01-17,5
KA-01,Chandrashekarpura PS,Rioting,2023-06-28,5
KA-01,Kalaburagi City CENCrime PS,Kidnapping,2023-11-21,5
KA-05,Shanthapur PS,Cyber Crime,2025-03-28,5
KA-10,Bagalkot Rural PS,Domestic Violence,2025-12-10,5
KA-19,Mallanduru PS,Domestic Violence,2022-04-28,5
KA-27,Bhatkal Town PS,Vehicle Theft,2022-12-24,5
KA-22,Bengaluru Dist Women PS,Vehicle Theft,2024-03-17,5
KA-29,Sampigehalli PS,Vehicle Theft,2024-11-15,5
KA-26,Chitradurga Women PS,Drug Offence,2022-03-03,5
KA-24,Varthur PS,Vehicle Theft,2022-07-25,5
KA-11,Metagalli PS,Theft,2025-12-06,5
KA-05,Teradal PS,Drug Offence,2025-10-12,5
KA-03,Jayanagara PS,Assault,2024-08-03,5
KA-20,Sadar Bazar PS,Rioting,2023-08-02,5
KA-14,Mico Layout PS,Robbery,2023-04-24,5
KA-31,Ranebennur Town PS,Theft,2024-08-02,5
KA-07,Santhebennur PS,Fraud,2023-11-10,5
KA-29,Vyalikaval PS,Burglary,2022-10-26,5
KA-20,Sadar Bazar PS,Assault,2023-08-02,5
KA-08,Viveknagar PS,Robbery,2022-11-21,5
KA-10,Chikkanayakanahalli PS,Robbery,2023-08-25,5
KA-31,Mudalgi PS,Kidnapping,2023-02-01,5
KA-22,Bengaluru Dist Women PS,Domestic Violence,2024-03-17,5
KA-28,Balur PS,Rioting,2025-08-06,5
KA-04,Naragund PS,Fraud,2023-03-05,5
KA-05,Mysuru CEN Crime PS,Kidnapping,2024-03-02,5
KA-07,Tadas PS,Domestic Violence,2023-02-11,5
KA-16,Manna Ekhelli PS,Drug Offence,2025-02-16,5
KA-29,Sampigehalli PS,Murder,2024-11-15,5
KA-25,Bhadravathi Rural PS,Vehicle Theft,2023-12-06,5
KA-24,Yeregera PS,Rioting,2022-08-04,5
KA-19,Mico Layout PS,Rioting,2022-02-25,5
KA-07,Vijayanagar PS,Vehicle Theft,2024-02-24,5
KA-16,Manna Ekhelli PS,Kidnapping,2025-02-16,5
KA-24,Karwar Town PS,Robbery,2022-06-12,5
KA-01,Chandrashekarpura PS,Murder,2023-06-28,5
KA-30,Maddur PS,Domestic Violence,2023-10-15,5
KA-12,Kanakagiri PS,Burglary,2024-01-19,5
KA-29,K.R. Pet Town PS,Rioting,2025-09-22,5
KA-21,East CEN Crime PS,Murder,2024-10-09,5
KA-01,Kalaburagi City CENCrime PS,Theft,2023-11-21,5
KA-29,K.R. Pet Town PS,Burglary,2025-09-22,5
KA-26,Dharwad Women PS,Kidnapping,2025-12-24,5
KA-11,Yelahanka PS,Rioting,2025-04-05,5
KA-10,Channapatna Town PS,Murder,2022-11-01,5
KA-24,Hospet Town PS,Kidnapping,2025-09-16,5
KA-05,Shanthapur PS,Drug Offence,2025-03-28,5
KA-02,Tavaregera PS,Fraud,2023-02-05,5
KA-25,Kushalnagar Town PS,Vehicle Theft,2023-06-24,5
KA-31,Dandeli Town PS,Robbery,2022-07-12,5
KA-21,Mandya Rural PS,Robbery,2023-08-16,5
KA-11,Yelahanka PS,Burglary,2025-04-05,5
KA-08,Honnali PS,Assault,2022-08-24,5
KA-15,Cowlbazar PS,Theft,2024-06-09,5
KA-27,Shikaripura Rural PS,Fraud,2025-03-23,5
KA-08,Vemagal PS,Cyber Crime,2023-01-04,5
KA-23,Gowribidanur Rural PS,Cyber Crime,2022-10-09,5
KA-09,Thalaghattapura PS,Murder,2025-10-10,5
KA-12,Hullahalli PS,Domestic Violence,2025-04-19,5
KA-21,East CEN Crime PS,Cyber Crime,2024-10-09,5
KA-03,Jayanagara PS,Cyber Crime,2024-08-03,5
KA-23,Hortti PS,Cyber Crime,2023-11-03,5
KA-29,Sampigehalli PS,Theft,2024-11-15,5
KA-22,Chandrashekarpura PS,Theft,2023-10-23,5
KA-11,Metagalli PS,Fraud,2025-12-06,5
KA-26,Kencharlahalli PS,Assault,2023-11-25,5
KA-29,Shanthapur PS,Robbery,2025-08-02,5
KA-22,Turuvkere PS,Rioting,2024-07-23,5
KA-19,Mico Layout PS,Theft,2022-02-25,5
KA-09,CEN Crime PS Mysuru City,Burglary,2023-03-13,5
KA-10,Chikkanayakanahalli PS,Theft,2023-08-25,5
KA-25,APMC Navanagar,Assault,2023-03-08,5
KA-17,Ron PS,Robbery,2022-03-18,5
KA-12,Hullahalli PS,Cyber Crime,2025-04-19,5
KA-19,Mico Layout PS,Vehicle Theft,2022-02-25,5
KA-17,Belur PS,Drug Offence,2022-01-18,5
KA-21,Mandya Rural PS,Fraud,2023-08-16,5
KA-25,Yedrami PS,Murder,2025-12-07,5
KA-10,Jamakhandi Town PS,Burglary,2023-11-26,5
KA-26,Dharwad Women PS,Rioting,2025-12-24,5
KA-22,Chandrashekarpura PS,Robbery,2023-10-23,5
KA-05,Chittapura PS,Vehicle Theft,2025-07-24,5
KA-20,Kembhavi PS,Theft,2025-09-28,5
KA-12,Kanakagiri PS,Domestic Violence,2024-01-19,5
KA-25,Gadag Women PS,Murder,2025-05-26,5
KA-17,Viveknagar PS,Assault,2022-02-20,5
KA-15,Malavalli Town PS,Kidnapping,2024-10-28,5
KA-21,Bilagi PS,Vehicle Theft,2025-09-17,5
KA-05,Mysuru CEN Crime PS,Drug Offence,2024-03-02,5
KA-08,Siddapura PS,Murder,2023-02-06,5
KA-14,Andersonpet PS,Fraud,2023-03-12,5
KA-09,CEN Crime PS Mysuru City,Drug Offence,2023-03-13,5
KA-11,Mannalli PS,Vehicle Theft,2022-01-09,5
KA-15,Hebbal PS,Fraud,2022-06-28,5
KA-09,Konanakunte PS,Cyber Crime,2022-09-16,5
KA-07,Peenya PS,Cyber Crime,2025-07-21,5
KA-03,Tumakur Rural PS,Theft,2025-12-08,5
KA-21,Attibele PS,Kidnapping,2022-10-20,5
KA-03,Hosahalli PS,Burglary,2025-05-11,5
KA-20,Commercial Street PS,Domestic Violence,2024-04-23,5
KA-02,East CEN Crime PS,Fraud,2022-05-20,5
KA-26,Sathanuru PS,Robbery,2025-05-02,5
KA-21,Attibele PS,Burglary,2022-10-20,5
KA-07,Kempapura Agrahara PS,Murder,2022-09-03,5
KA-20,Doddaballapura Rural PS,Burglary,2024-06-24,5
KA-03,Maddur PS,Theft,2025-06-04,5
KA-30,T.B. Dam PS,Vehicle Theft,2023-06-08,5
KA-19,Mico Layout PS,Robbery,2022-02-25,5
KA-06,Kapu PS,Domestic Violence,2025-06-22,5
KA-04,Lingasugur PS,Burglary,2023-02-06,5
KA-23,Gowribidanur Rural PS,Vehicle Theft,2022-10-09,5
KA-23,Andersonpet PS,Robbery,2024-07-23,5
KA-02,Bidar Women PS,Cyber Crime,2022-09-24,5
KA-01,Kudur PS,Theft,2024-06-10,5
KA-10,Channapatna Town PS,Kidnapping,2022-11-01,5
KA-07,Sindhanur Town PS,Murder,2022-09-01,5
KA-30,Maddur PS,Domestic Violence,2023-07-26,5
KA-22,Patanayakanahalli PS,Fraud,2022-10-25,5
KA-25,APMC Navanagar,Cyber Crime,2023-03-08,5
KA-15,Badavanahalli PS,Rioting,2025-04-25,5
KA-12,CEN Crime PS Hubballi Dharwad City,Theft,2025-10-06,5
KA-28,CEN Crime PS Hubballi Dharwad City,Kidnapping,2023-11-24,5
KA-26,Dharwad Women PS,Cyber Crime,2025-12-24,5
KA-27,Gokarna PS,Assault,2023-03-13,5
KA-27,Hokrana PS,Burglary,2023-02-13,5
KA-13,Jamakhandi Town PS,Drug Offence,2023-03-27,5
KA-12,Udupi Women PS,Fraud,2023-08-13,5
KA-12,Saragur PS,Vehicle Theft,2023-07-15,5
KA-26,Bilagi PS,Domestic Violence,2022-12-19,5
KA-29,Vyalikaval PS,Drug Offence,2022-10-26,5
KA-31,Jayaprakash Nagar PS,Burglary,2024-03-21,5
KA-30,Sagara Town PS,Theft,2022-04-06,5
KA-17,Balur PS,Drug Offence,2023-07-02,5
KA-15,Bajpe PS,Robbery,2023-08-15,5
KA-15,Ponnampet PS,Drug Offence,2022-03-26,5
KA-07,Udayagiri PS,Vehicle Theft,2023-06-07,5
KA-04,Chigateri PS,Cyber Crime,2022-10-23,5
KA-21,Gandasi PS,Burglary,2023-08-15,5
KA-13,Manvi PS,Kidnapping,2022-06-13,5
KA-11,Konaje PS,Burglary,2025-11-01,5
KA-12,Humnabad PS,Vehicle Theft,2025-10-22,5
KA-24,Bemalkhed PS,Domestic Violence,2022-04-01,5
KA-30,Maddur PS,Kidnapping,2023-07-26,5
KA-12,Hiriyur Rural PS,Vehicle Theft,2025-05-04,5
KA-25,Bidar Women PS,Theft,2024-12-19,5
KA-29,K.R. Pet Town PS,Vehicle Theft,2025-09-22,5
KA-24,Yelburga PS,Fraud,2025-12-05,5
KA-15,Malavalli Town PS,Fraud,2024-10-28,5
KA-03,Tavaregera PS,Robbery,2024-05-08,5
KA-25,Kushalnagar Town PS,Cyber Crime,2023-06-24,5
KA-14,Andersonpet PS,Theft,2023-03-12,5
KA-25,Naragund PS,Drug Offence,2025-05-20,5
KA-07,Goruru PS,Murder,2023-10-13,5
KA-02,Avalahally PS,Vehicle Theft,2023-08-11,5
KA-02,Chikkamagalur Women PS,Theft,2022-09-21,5
KA-06,Kutta PS,Burglary,2024-01-28,5
KA-30,Vidyaranyarpuram PS,Murder,2025-03-03,5
KA-29,Sampigehalli PS,Kidnapping,2024-11-15,5
KA-16,Dharwad Rural PS,Cyber Crime,2022-05-14,5
KA-29,Vyalikaval PS,Cyber Crime,2022-10-26,5
KA-14,Sampigehalli PS,Vehicle Theft,2022-09-04,5
KA-06,Kutta PS,Cyber Crime,2024-01-28,5
KA-01,Kalaburagi City CENCrime PS,Domestic Violence,2023-11-21,5
KA-20,Munirabad PS,Cyber Crime,2023-03-21,5
KA-21,Gandasi PS,Fraud,2023-08-15,5
KA-13,Ron PS,Burglary,2025-12-02,5
KA-30,Chikkamagalur Women PS,Murder,2023-12-03,5
KA-03,Jayanagara PS,Fraud,2024-08-03,5
KA-29,K.B. Cross PS,Rioting,2022-08-10,5
KA-14,Bhatkal Town PS,Assault,2023-09-10,5
KA-03,Kampli PS,Vehicle Theft,2024-02-05,5
KA-20,Kamasamudram PS,Fraud,2024-06-03,5
KA-22,Turuvkere PS,Robbery,2024-07-23,5
KA-17,Sirsi Town PS,Domestic Violence,2024-09-10,5
KA-08,Srimangala PS,Cyber Crime,2024-08-10,5
KA-06,Mannalli PS,Theft,2025-12-26,5
KA-25,Jigani PS,Theft,2023-03-08,5
KA-20,Gundlupete PS,Robbery,2024-06-23,5
KA-14,Nanjanagudu Town PS,Burglary,2023-03-14,5
KA-30,Maddur PS,Burglary,2023-07-26,5
KA-24,Vijayapura PS,Fraud,2022-02-27,5
KA-22,Patanayakanahalli PS,Kidnapping,2022-10-25,5
KA-09,Yelburga PS,Robbery,2025-10-05,5
KA-05,Bhadravathi Old Town PS,Fraud,2024-07-04,5
KA-27,Lingasugur PS,Drug Offence,2024-12-07,5
KA-18,Lakkavalli PS,Burglary,2025-02-20,5
KA-31,Malpe PS,Burglary,2024-07-08,5
KA-30,Yelburga PS,Theft,2024-04-21,5
KA-24,Honnali PS,Kidnapping,2022-07-12,5
KA-07,Sadashivanagar PS,Murder,2024-09-06,5
KA-17,Ponnampet PS,Fraud,2024-12-20,5
KA-27,Belagavi City Women PS,Burglary,2024-07-10,5
KA-07,Udayagiri PS,Domestic Violence,2023-06-07,5
KA-02,East CEN Crime PS,Vehicle Theft,2022-05-20,5
KA-17,Badavanahalli PS,Drug Offence,2025-09-20,5
KA-12,Thalaghattapura PS,Vehicle Theft,2022-08-15,5
KA-31,Ranebennur Town PS,Domestic Violence,2024-08-02,5
KA-18,Hirehadagali PS,Drug Offence,2024-11-25,5
KA-16,Mahagoan PS,Vehicle Theft,2025-11-19,5
KA-17,Kapu PS,Robbery,2024-08-07,5
KA-30,Gokak Rural PS,Vehicle Theft,2024-01-05,5
KA-30,Yelburga PS,Rioting,2024-04-21,5
KA-07,Tadas PS,Murder,2023-02-11,5
KA-16,Ghantikeri PS,Assault,2023-10-13,5
KA-10,Shivajinagar PS,Kidnapping,2024-12-23,5
KA-09,Madiwala PS,Fraud,2024-02-16,5
KA-24,Hospet Town PS,Robbery,2025-09-16,5
KA-16,V.V. Puram PS,Assault,2024-05-06,5
KA-26,Sathanuru PS,Vehicle Theft,2025-05-02,5
KA-12,Kempegowda Nagar PS,Assault,2025-08-06,5
KA-25,Kallambella PS,Kidnapping,2024-01-13,5
KA-05,Chittapura PS,Rioting,2025-07-24,5
KA-21,Golgumbaz PS,Murder,2025-10-19,5
KA-06,Gabbur PS,Robbery,2024-05-26,5
KA-08,Teradal PS,Drug Offence,2022-05-10,5
KA-11,Yelahanka PS,Murder,2024-01-28,5
KA-20,Munirabad PS,Theft,2023-03-21,5
KA-20,Sadar Bazar PS,Robbery,2023-08-02,5
KA-06,Kapu PS,Vehicle Theft,2025-06-22,5
KA-12,Yedrami PS,Kidnapping,2022-12-12,5
KA-04,Naragund PS,Robbery,2023-03-05,5
KA-26,Kalasa PS,Murder,2023-05-09,5
KA-19,Gokarna PS,Vehicle Theft,2024-07-07,5
KA-20,Gundlupete PS,Assault,2024-06-23,5
KA-08,Srimangala PS,Domestic Violence,2024-08-10,5
KA-10,Imangala PS,Fraud,2024-03-13,5
KA-19,Nanjanagudu Town PS,Vehicle Theft,2024-07-06,5
KA-21,Mannalli PS,Theft,2022-11-15,5
KA-25,Yedrami PS,Cyber Crime,2025-12-07,5
KA-04,Ghantikeri PS,Theft,2022-02-22,5
KA-14,Sampigehalli PS,Rioting,2022-09-04,5
KA-25,Mangaluru South PS,Rioting,2024-07-09,5
KA-08,Kalaburagi City CENCrime PS,Rioting,2023-12-02,5
KA-15,Napoklu PS,Cyber Crime,2023-03-12,5
KA-25,APMC Navanagar,Vehicle Theft,2023-02-28,5
KA-31,Vemagal PS,Domestic Violence,2022-09-26,5
KA-23,Gowribidanur Rural PS,Fraud,2022-10-09,5
KA-03,Tumakur Rural PS,Fraud,2025-12-08,5
KA-07,Kodagu Women PS,Kidnapping,2024-03-23,5
KA-03,Patapalya PS,Burglary,2024-01-05,5
KA-15,Imangala PS,Domestic Violence,2024-09-09,5
KA-20,Mallanduru PS,Kidnapping,2025-12-19,5
KA-09,Anavatti PS,Rioting,2023-08-19,5
KA-15,Ponnampet PS,Vehicle Theft,2022-03-26,5
KA-25,APMC Navanagar,Domestic Violence,2023-03-08,5
KA-30,Metagalli PS,Robbery,2022-03-23,5
KA-13,Miryan PS,Murder,2025-09-28,5
KA-27,Hokrana PS,Murder,2023-02-13,5
KA-18,Shahapur PS,Theft,2025-04-07,5
KA-30,Dhannura PS,Drug Offence,2022-04-22,5
KA-03,Tavaregera PS,Vehicle Theft,2024-05-08,5
KA-16,M.K. Doddi PS,Vehicle Theft,2023-11-22,5
KA-27,Devalagangapur PS,Kidnapping,2025-05-16,5
KA-24,Manna Ekhelli PS,Robbery,2025-11-01,5
KA-12,Kushnoor PS,Cyber Crime,2024-10-24,5
KA-09,Mangalapet Market PS,Assault,2023-05-01,5
KA-15,Kollegala Town PS,Drug Offence,2025-09-07,5
KA-15,Hebbal PS,Murder,2022-06-28,5
KA-11,Vibanagara PS,Domestic Violence,2022-02-16,5
KA-29,Mambali PS,Robbery,2025-04-18,5
KA-01,Chandrashekarpura PS,Assault,2023-06-28,5
KA-28,Guttal PS,Fraud,2022-04-20,5
KA-08,Hadagali PS,Domestic Violence,2024-12-24,5
KA-05,Bilagi PS,Drug Offence,2025-05-10,5
KA-22,Turuvkere PS,Cyber Crime,2024-07-23,5
KA-02,Udupi CEN Crime PS,Robbery,2024-08-17,5
KA-12,Kushtagi PS,Assault,2025-08-22,5
KA-26,Dharwad Women PS,Drug Offence,2025-12-24,5
KA-10,Shanthapur PS,Murder,2025-04-02,5
KA-29,Chittapura PS,Robbery,2022-04-14,5
KA-14,Hullahalli PS,Cyber Crime,2022-01-22,5
KA-12,Yedrami PS,Vehicle Theft,2022-12-12,5
KA-28,Tumakur Rural PS,Theft,2022-08-27,5
KA-01,Chikkaballapura CEN Crime PS,Cyber Crime,2022-10-25,5
KA-22,Devalagangapur PS,Assault,2022-12-28,5
KA-06,Gandhi Chowk PS,Vehicle Theft,2024-04-17,5
KA-20,Sadar Bazar PS,Theft,2023-08-02,5
KA-17,Konaje PS,Murder,2023-02-28,5
KA-16,Chikkanayakanahalli PS,Fraud,2022-12-13,5
KA-05,Subramanya Nagar PS,Assault,2024-09-15,5
KA-22,Jayaprakash Nagar PS,Domestic Violence,2023-03-16,5
KA-27,Shikaripura Rural PS,Robbery,2025-03-23,5
KA-09,APMC Navanagar,Rioting,2024-10-17,5
KA-04,Ghantikeri PS,Murder,2022-02-22,5
KA-27,Koratagere PS,Robbery,2022-03-11,5
KA-07,Santhebennur PS,Theft,2023-11-10,5
KA-04,Chigateri PS,Burglary,2022-10-23,5
KA-24,Honnali PS,Domestic Violence,2022-07-12,5
KA-30,Chikkamagalur Women PS,Cyber Crime,2023-12-03,5
KA-29,Devaraja PS,Robbery,2023-03-10,5
KA-19,Konanakunte PS,Fraud,2022-04-19,5
KA-22,Devalagangapur PS,Rioting,2022-12-28,5
KA-23,K.R. Nagar PS,Theft,2024-07-12,5
KA-10,Imangala PS,Drug Offence,2024-03-13,5
KA-16,Vijayanagar PS,Murder,2025-11-19,5
KA-17,Naragund PS,Burglary,2025-09-24,5
KA-23,Kasabapeth PS,Drug Offence,2023-08-22,5
KA-19,Balur PS,Kidnapping,2024-02-06,5
KA-14,Ron PS,Assault,2022-10-27,5
KA-06,Byndoor PS,Robbery,2025-05-01,5
KA-26,Raichur Women PS,Robbery,2022-04-22,5
KA-14,Hebbal PS,Fraud,2024-03-16,5
KA-05,Yelburga PS,Robbery,2025-04-19,5
KA-15,Santemaralli PS,Rioting,2025-06-25,5
KA-06,Kutta PS,Theft,2024-01-28,5
KA-03,Patapalya PS,Fraud,2024-01-05,5
KA-25,Thilakwadi PS,Drug Offence,2024-09-21,5
KA-24,Bemalkhed PS,Robbery,2022-04-01,5
KA-02,Chikkamagalur Women PS,Domestic Violence,2022-09-21,5
KA-24,Malur PS,Drug Offence,2023-02-25,5
KA-15,Shikaripura Rural PS,Assault,2022-03-15,5
KA-06,Kapu PS,Robbery,2025-06-22,5
KA-22,Devara Hipparagi PS,Theft,2022-06-15,5
KA-21,Kodagu CEN Crime PS,Fraud,2025-12-02,5
KA-07,Santhebennur PS,Cyber Crime,2023-11-10,5
KA-30,Maddur PS,Drug Offence,2023-07-26,5
KA-30,Chikkaballapura CEN Crime PS,Drug Offence,2025-01-23,5
KA-27,Koratagere PS,Theft,2022-03-11,5
KA-15,Hunusur Town PS,Fraud,2024-03-14,5
KA-19,Malur PS,Burglary,2022-05-13,5
KA-13,Shanthapur PS,Vehicle Theft,2022-04-18,5
KA-15,Ramnagar PS,Murder,2024-12-02,5
KA-28,Ankali PS,Burglary,2025-02-27,5
KA-01,Lingasugur PS,Rioting,2025-10-23,5
KA-07,Mico Layout PS,Vehicle Theft,2022-01-23,5
KA-17,Nanjanagudu Town PS,Robbery,2022-06-03,5
KA-29,Sampigehalli PS,Cyber Crime,2024-11-15,5
KA-15,Kollegala Town PS,Cyber Crime,2025-09-07,5
KA-07,Mangaluru South PS,Theft,2025-06-27,5
KA-09,Konanakunte PS,Kidnapping,2022-09-18,5
KA-16,Chikkanayakanahalli PS,Rioting,2022-12-13,5
KA-24,Jamakhandi Town PS,Theft,2023-06-06,5
KA-12,Hiriyur Rural PS,Kidnapping,2025-05-04,5
KA-16,V.V. Puram PS,Murder,2024-05-06,5
KA-14,Ranebennur Town PS,Drug Offence,2024-07-03,5
KA-26,Doddaballapura Rural PS,Cyber Crime,2023-11-09,5
KA-15,Bajpe PS,Fraud,2023-08-15,5
KA-20,Mangaluru South PS,Robbery,2025-08-15,5
KA-22,Turuvkere PS,Fraud,2024-07-23,5
KA-10,Channapatna Town PS,Rioting,2022-11-01,5
KA-01,Jayanagar PS,Kidnapping,2023-07-02,5
KA-28,Balur PS,Kidnapping,2025-08-06,5
KA-13,Srimangala PS,Fraud,2023-12-25,5
KA-28,Gandhi Chowk PS,Robbery,2023-05-23,5
KA-21,Mysore South PS,Theft,2024-10-14,5
KA-25,Chandra Layout PS,Assault,2022-05-12,5
KA-30,T.B. Dam PS,Fraud,2023-06-08,5
KA-14,Arakere PS,Kidnapping,2024-02-04,5
KA-06,Shankarpura PS,Vehicle Theft,2022-03-23,5
KA-02,Peenya PS,Rioting,2024-05-01,5
KA-27,Kamasamudram PS,Cyber Crime,2023-06-23,5
KA-18,Shahapur PS,Drug Offence,2025-04-07,5
KA-11,Chittavadagi PS,Theft,2023-08-22,5
KA-16,Mayakonda PS,Drug Offence,2023-02-13,5
KA-09,Anavatti PS,Kidnapping,2023-08-19,5
KA-31,Bengaluru Dist Women PS,Kidnapping,2024-01-24,5
KA-04,Sagara Town PS,Theft,2023-07-20,5
KA-19,Gokarna PS,Rioting,2024-07-07,5
KA-06,Gabbur PS,Rioting,2024-05-26,5
KA-07,Kempapura Agrahara PS,Drug Offence,2022-09-03,5
KA-07,Doddaballapura Rural PS,Cyber Crime,2023-05-27,5
KA-16,Balur PS,Theft,2022-08-26,5
KA-05,Vijayapura PS,Theft,2024-10-04,5
KA-28,Ankali PS,Rioting,2025-02-27,5
KA-10,Gabbur PS,Murder,2022-07-21,5
KA-13,Tumakur Rural PS,Theft,2022-10-10,5
KA-11,Khadebazar PS,Robbery,2022-11-20,5
KA-16,Dharwad Rural PS,Robbery,2022-05-14,5
KA-31,Besagaraghalli PS,Robbery,2022-10-12,5
KA-18,Gandhi Nagar PS,Domestic Violence,2024-11-23,5
KA-31,Kampli PS,Vehicle Theft,2024-11-18,5
KA-11,Mahagoan PS,Rioting,2024-10-27,5
KA-26,Whitefield PS,Robbery,2024-11-16,5
KA-13,Madanahipparga PS,Robbery,2023-08-25,5
KA-24,Anavatti PS,Murder,2024-04-12,5
KA-12,Hiriyur Rural PS,Domestic Violence,2025-05-04,5
KA-19,Chigateri PS,Rioting,2023-09-07,5
KA-30,Maddur PS,Rioting,2023-07-26,5
KA-11,Yelahanka PS,Kidnapping,2025-04-05,5
KA-09,Madiwala PS,Vehicle Theft,2024-02-16,5
KA-21,Tavaregera PS,Assault,2022-02-27,5
KA-06,Tadas PS,Kidnapping,2024-04-15,5
KA-14,Turuvkere PS,Cyber Crime,2025-10-04,5
KA-17,Turuvkere PS,Drug Offence,2024-07-09,5
KA-19,Nanjanagudu Town PS,Assault,2024-07-06,5
KA-21,Gandasi PS,Robbery,2023-08-15,5
KA-25,Devara Hipparagi PS,Burglary,2024-11-12,5
KA-09,APMC Navanagar,Kidnapping,2024-10-17,5
KA-16,V.V. Puram PS,Robbery,2024-05-06,5
KA-11,Gandhi Nagar PS,Burglary,2025-03-16,5
KA-11,Mannalli PS,Theft,2022-01-09,5
KA-25,Subramanya Nagar PS,Murder,2023-10-09,5
KA-05,Subramanya Nagar PS,Assault,2025-10-12,5
KA-26,M.K. Doddi PS,Cyber Crime,2024-05-17,5
KA-15,Doddaballapura Rural PS,Drug Offence,2025-03-05,5
KA-03,Tumakur Rural PS,Rioting,2025-12-08,5
KA-13,Gandhi Chowk PS,Assault,2024-09-10,5
KA-17,Talakadu PS,Robbery,2024-11-23,5
KA-31,East CEN Crime PS,Drug Offence,2023-01-01,5
KA-03,Raichur Women PS,Murder,2022-06-22,5
KA-15,Sathanuru PS,Murder,2025-03-05,5
KA-07,APMC Navanagar,Assault,2025-09-18,5
KA-02,Jayanagar PS,Drug Offence,2023-01-27,5
KA-17,Imangala PS,Kidnapping,2022-02-27,5
KA-25,Bhadravathi Rural PS,Rioting,2023-12-06,5
KA-21,Nelamangala Town PS,Assault,2023-01-03,5
KA-05,Koppal Rural PS,Kidnapping,2023-02-16,5
KA-26,Patanayakanahalli PS,Theft,2025-12-02,5
KA-06,Hadagali PS,Burglary,2022-02-11,5
KA-26,Bilagi PS,Robbery,2022-12-19,5
KA-10,Shanthapur PS,Assault,2025-04-02,5
KA-08,Hadagali PS,Drug Offence,2024-12-24,5
KA-21,Hassan CEN Crime PS,Kidnapping,2023-03-25,5
KA-10,Bhadravathi Rural PS,Kidnapping,2023-02-09,5
KA-17,Kuvempunagar PS,Theft,2024-09-20,5
KA-30,Bellanduru PS,Theft,2025-03-09,5
KA-20,Gownapalli PS,Burglary,2024-10-09,5
KA-20,Malur PS,Cyber Crime,2022-09-12,5
KA-05,K.R. Nagar PS,Murder,2025-04-06,5
KA-30,Maddur PS,Fraud,2023-07-26,5
KA-14,Gandasi PS,Burglary,2025-05-14,5
KA-13,Kempapura Agrahara PS,Vehicle Theft,2023-12-26,5
KA-15,Santemaralli PS,Cyber Crime,2025-06-25,5
KA-07,Udayagiri PS,Cyber Crime,2023-06-07,5
KA-28,Tumakur Rural PS,Burglary,2022-08-27,5
KA-12,Bharathi Nagar PS,Murder,2025-10-07,5
KA-10,Kodigehalli PS,Cyber Crime,2025-11-14,5
KA-17,Ponnampet PS,Drug Offence,2024-12-20,5
KA-05,Yadgir Rural PS,Fraud,2024-12-16,5
KA-25,Sanjay Nagara PS,Cyber Crime,2023-01-18,5
KA-25,APMC Navanagar,Drug Offence,2023-02-28,5
KA-14,Vemagal PS,Vehicle Theft,2024-10-05,5
KA-12,Hiriyur Rural PS,Robbery,2025-05-04,5
KA-25,Mangaluru South PS,Theft,2024-07-09,5
KA-11,Konanur PS,Cyber Crime,2022-04-01,5
KA-22,Sathanuru PS,Robbery,2024-05-14,5
KA-25,Kallambella PS,Drug Offence,2024-01-13,5
KA-09,Chitradurga Women PS,Kidnapping,2022-07-18,5
KA-11,Turvihal PS,Cyber Crime,2024-07-04,5
KA-09,K.R. Pet Town PS,Vehicle Theft,2022-03-18,5
KA-09,Bankapura PS,Kidnapping,2022-05-04,5
KA-24,Karwar Town PS,Burglary,2022-06-12,5
KA-01,Bhatkal Town PS,Fraud,2022-09-09,5
KA-07,Peenya PS,Rioting,2025-07-21,5
KA-24,Thalaghattapura PS,Theft,2022-04-01,5
KA-09,Mangaluru North PS,Theft,2025-06-28,5
KA-23,Vidyaranyarpuram PS,Rioting,2022-07-12,5
KA-14,Turvihal PS,Murder,2024-02-01,5
KA-31,H.S.R.Layout PS,Assault,2022-04-26,5
KA-25,Jigani PS,Burglary,2023-03-08,5
KA-26,Kencharlahalli PS,Cyber Crime,2023-11-25,5
KA-06,Commercial Street PS,Cyber Crime,2023-01-03,5
KA-11,Metagalli PS,Domestic Violence,2025-12-06,5
KA-28,Shakti Nagar PS,Rioting,2023-09-05,5
KA-31,Jagalur PS,Kidnapping,2023-08-13,5
KA-20,Kalasipalya PS,Fraud,2025-05-19,5
KA-30,Chandra Layout PS,Fraud,2025-04-28,5
KA-18,Ghantikeri PS,Vehicle Theft,2025-02-02,5
KA-30,Gokak Rural PS,Kidnapping,2024-01-05,5
KA-03,Kuvempunagar PS,Assault,2022-08-12,5
KA-14,Vemagal PS,Drug Offence,2024-10-05,5
KA-15,Gandhi Nagar PS,Drug Offence,2023-04-13,5
KA-30,Dhannura PS,Assault,2022-04-22,5
KA-19,Belur PS,Domestic Violence,2023-12-06,5
KA-18,Tumkur CEN Crime PS,Cyber Crime,2024-06-02,5
KA-27,Shahabad Town PS,Fraud,2024-04-18,5
KA-11,Kadaba PS,Assault,2022-09-22,5
KA-04,Abbinahole PS,Cyber Crime,2025-06-16,5
KA-03,Kushalnagar Town PS,Cyber Crime,2025-10-28,5
